order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method
8302573,272757,2024-03-27,Home,Mixer,5,22927,15,114635,229,17539.15,115207.9,COD,Processing,Express
1586966,940775,2025-07-21,Home,Mixer,4,26228,0,104912,239,18884.16,124035.16,COD,Delivered,Express
7013842,288289,2025-11-22,Home,Chair,3,29872,15,89616,322,13711.25,90206.85,Card,Processing,Express
1139400,436305,2025-04-17,Electronics,Phone,5,24038,10,120190,255,19470.78,127896.78,Card,Shipped,Express
4700266,267214,2024-05-03,Home,Chair,4,41626,15,166504,341,25475.11,167344.51,Card,Returned,Standard
9043821,467224,2025-04-09,Electronics,Laptop,4,2123,0,8492,469,1528.56,10489.56,UPI,Returned,Express
7752185,654061,2025-07-10,Electronics,Laptop,1,24643,10,24643,466,3992.17,26636.87,COD,Delivered,Express
4615226,805810,2024-08-24,Electronics,Laptop,3,41898,0,125694,484,22624.92,148802.92,UPI,Returned,Standard
8893255,264590,2024-09-03,Home,Chair,2,4294,0,8588,114,1545.84,10247.84,UPI,Returned,Standard
5709522,231788,2024-09-23,Home,Mixer,4,34300,0,137200,199,24696.0,162095.0,Card,Processing,Express
3841474,863762,2024-03-13,Electronics,Phone,2,25856,0,51712,29,9308.16,61049.16,Card,Shipped,Standard
7188139,592117,2025-02-19,Electronics,Laptop,4,42394,15,169576,102,25945.13,170186.73,COD,Processing,Express
5895026,495520,2024-02-24,Fashion,Shirt,5,39305,10,196525,233,31837.05,208942.55,UPI,Delivered,Standard
2797906,288289,2024-04-20,Home,Mixer,2,2462,10,4924,46,797.69,5275.29,UPI,Processing,Express
1113173,743486,2025-12-17,Electronics,Phone,3,11601,5,34803,429,5951.31,39443.16,UPI,Delivered,Standard
9794405,408306,2024-04-27,Home,Mixer,2,16005,10,32010,449,5185.62,34443.62,UPI,Returned,Express
7719400,428188,2025-10-16,Home,Mixer,2,32587,0,65174,456,11731.32,77361.32,UPI,Delivered,Express
7600399,407746,2025-02-03,Home,Chair,2,12981,15,25962,88,3972.19,26127.89,Card,Shipped,Standard
2866640,766234,2025-11-12,Fashion,Shoes,2,9422,5,18844,489,3222.32,21613.12,UPI,Returned,Standard
3191867,925244,2025-06-17,Electronics,Laptop,2,42320,15,84640,189,12949.92,85082.92,COD,Returned,Express
3738877,698321,2024-05-04,Home,Chair,5,22265,15,111325,498,17032.72,112156.98,COD,Returned,Express
5667496,872703,2024-10-28,Electronics,Phone,1,36864,10,36864,375,5971.97,39524.57,COD,Returned,Express
7045168,677509,2025-11-12,Home,Chair,2,227,0,454,355,81.72,890.72,UPI,Processing,Standard
1757800,130451,2025-06-14,Fashion,Shirt,3,25538,10,76614,136,12411.47,81500.07,COD,Delivered,Standard
5754500,616267,2025-12-29,Home,Mixer,2,27226,10,54452,324,8821.22,58152.02,Card,Returned,Standard
4252748,344406,2024-05-31,Fashion,Shoes,2,5314,10,10628,96,1721.74,11382.94,Card,Processing,Standard
7448118,609380,2024-01-03,Electronics,Phone,4,27888,15,111552,392,17067.46,112278.66,UPI,Processing,Express
2249509,857730,2024-08-26,Home,Chair,1,35088,5,35088,75,6000.05,39408.65,COD,Shipped,Standard
8715004,821619,2024-10-31,Fashion,Shirt,3,3193,10,9579,144,1551.8,10316.9,COD,Returned,Express
1808381,636547,2024-08-08,Fashion,Shoes,3,42998,15,128994,86,19736.08,129466.98,UPI,Shipped,Standard
3581301,546788,2024-09-22,Fashion,Shirt,5,38880,15,194400,226,29743.2,195209.2,Card,Returned,Standard
1848371,278585,2025-02-06,Electronics,Laptop,3,46885,15,140655,172,21520.22,141248.96,Card,Delivered,Standard
3609871,323377,2024-01-19,Fashion,Shoes,3,6882,0,20646,189,3716.28,24551.28,COD,Delivered,Standard
3351125,691472,2024-05-13,Fashion,Shirt,2,33076,5,66152,406,11311.99,74562.39,Card,Delivered,Standard
8606999,719869,2024-06-20,Fashion,Shirt,4,35523,15,142092,384,21740.08,142902.28,Card,Processing,Standard
3889048,139758,2024-03-01,Fashion,Shoes,1,42153,5,42153,391,7208.16,47644.51,Card,Shipped,Standard
3506308,992625,2025-08-16,Fashion,Shirt,3,24392,5,73176,236,12513.1,82266.3,Card,Processing,Express
3885677,497252,2025-12-13,Fashion,Shoes,5,29639,15,148195,169,22673.83,148808.58,Card,Shipped,Standard
3352037,272757,2024-03-03,Home,Chair,5,23104,5,115520,406,19753.92,129903.92,COD,Delivered,Standard
6269400,915557,2024-08-02,Home,Mixer,4,4285,10,17140,219,2776.68,18421.68,UPI,Processing,Standard
4958120,512727,2025-12-07,Electronics,Laptop,1,28871,10,28871,454,4677.1,31115.0,Card,Shipped,Standard
3087739,654028,2024-02-09,Electronics,Laptop,3,43939,5,131817,161,22540.71,147927.86,COD,Returned,Express
7077367,629828,2024-11-03,Electronics,Phone,5,38236,0,191180,170,34412.4,225762.4,Card,Delivered,Standard
5235744,125594,2025-01-18,Electronics,Phone,2,34698,10,69396,396,11242.15,74094.55,COD,Returned,Standard
2857995,241707,2025-04-22,Home,Chair,1,47104,0,47104,390,8478.72,55972.72,Card,Processing,Standard
1813648,325646,2025-07-21,Fashion,Shirt,5,49181,0,245905,469,44262.9,290636.9,COD,Processing,Standard
3949345,725549,2024-01-20,Home,Mixer,5,6304,0,31520,91,5673.6,37284.6,COD,Returned,Standard
3007955,895991,2025-08-22,Electronics,Laptop,4,10437,15,41748,192,6387.44,42065.24,COD,Delivered,Express
1909671,755152,2024-04-20,Electronics,Laptop,4,49099,10,196396,61,31816.15,208633.55,UPI,Delivered,Standard
5003350,130451,2025-11-29,Fashion,Shirt,1,11694,10,11694,395,1894.43,12814.03,Card,Processing,Standard
1787548,856531,2024-10-09,Electronics,Laptop,3,33338,5,100014,460,17102.39,112575.69,COD,Shipped,Express
6033678,413111,2024-07-18,Home,Mixer,1,30354,15,30354,270,4644.16,30715.06,UPI,Returned,Standard
3366580,947935,2025-11-06,Electronics,Laptop,1,29338,5,29338,428,5016.8,33315.9,Card,Returned,Standard
1099240,158849,2025-04-10,Home,Chair,1,30032,0,30032,276,5405.76,35713.76,UPI,Returned,Standard
3923061,783244,2025-08-07,Home,Chair,2,41593,0,83186,106,14973.48,98265.48,Card,Shipped,Express
8682124,516536,2024-06-23,Fashion,Shirt,1,47992,10,47992,22,7774.7,50989.5,Card,Shipped,Standard
1531712,625126,2024-02-11,Home,Chair,5,44141,5,220705,442,37740.56,247852.3,UPI,Returned,Express
8234402,915557,2024-06-26,Electronics,Laptop,3,47920,0,143760,176,25876.8,169812.8,Card,Shipped,Express
1214256,988285,2025-07-21,Fashion,Shoes,2,5004,0,10008,439,1801.44,12248.44,COD,Delivered,Express
3061788,576789,2024-09-21,Electronics,Laptop,3,31766,15,95298,260,14580.59,95843.89,Card,Delivered,Express
4016001,571325,2025-12-05,Fashion,Shirt,1,11754,15,11754,398,1798.36,12187.26,Card,Processing,Standard
2337973,453319,2024-10-31,Fashion,Shirt,1,25555,5,25555,67,4369.9,28714.15,UPI,Delivered,Standard
1664104,903238,2025-07-15,Home,Mixer,3,24461,0,73383,255,13208.94,86846.94,Card,Delivered,Standard
1755533,797034,2024-01-17,Fashion,Shoes,4,19750,0,79000,460,14220.0,93680.0,UPI,Returned,Standard
6637845,536388,2024-08-16,Home,Mixer,3,29722,10,89166,500,14444.89,95194.29,UPI,Shipped,Standard
9020830,656747,2025-11-15,Fashion,Shirt,2,26290,5,52580,91,8991.18,59033.18,Card,Processing,Express
8549107,263346,2024-10-31,Electronics,Laptop,1,19667,5,19667,297,3363.06,22343.71,Card,Delivered,Express
5538512,860705,2024-01-10,Fashion,Shoes,1,17990,15,17990,38,2752.47,18081.97,Card,Processing,Standard
9089615,677509,2025-04-04,Fashion,Shoes,3,26164,15,78492,71,12009.28,78798.48,Card,Returned,Standard
2701394,476639,2025-06-14,Home,Mixer,4,23592,5,94368,89,16136.93,105875.53,Card,Shipped,Standard
9531606,227716,2025-08-30,Electronics,Phone,3,44286,0,132858,362,23914.44,157134.44,UPI,Delivered,Standard
5164786,476639,2024-07-08,Fashion,Shoes,4,25283,0,101132,72,18203.76,119407.76,COD,Returned,Standard
4745383,381028,2025-06-08,Home,Chair,4,38423,0,153692,229,27664.56,181585.56,Card,Delivered,Express
6213729,742195,2024-11-29,Electronics,Laptop,5,15725,5,78625,70,13444.88,88208.62,UPI,Delivered,Express
7945042,315413,2024-01-04,Home,Chair,4,30449,0,121796,330,21923.28,144049.28,UPI,Returned,Standard
9047472,216771,2025-08-12,Home,Chair,2,27595,15,55190,164,8444.07,55519.57,UPI,Processing,Standard
1380049,482453,2025-11-05,Home,Mixer,5,34389,5,171945,299,29402.59,193049.35,Card,Returned,Standard
5979868,320153,2025-10-25,Fashion,Shoes,4,40056,0,160224,127,28840.32,189191.32,Card,Processing,Standard
9077409,115267,2025-11-09,Fashion,Shirt,2,48154,0,96308,416,17335.44,114059.44,COD,Shipped,Express
8354659,944605,2024-11-06,Electronics,Laptop,1,5967,5,5967,38,1020.36,6727.01,COD,Shipped,Express
4389480,736944,2025-05-23,Home,Mixer,3,27130,10,81390,390,13185.18,86826.18,UPI,Processing,Express
7597940,575003,2024-11-17,Home,Chair,4,45660,5,182640,83,31231.44,204822.44,COD,Shipped,Express
3479758,370973,2025-07-06,Home,Mixer,3,38820,15,116460,121,17818.38,116930.38,Card,Processing,Express
3978469,205837,2025-05-10,Electronics,Phone,4,4744,10,18976,209,3074.11,20361.51,Card,Delivered,Express
3939065,569659,2024-12-19,Electronics,Laptop,3,36506,15,109518,423,16756.25,110269.55,COD,Processing,Express
2111175,843780,2024-04-03,Home,Mixer,4,30726,15,122904,262,18804.31,123534.71,COD,Delivered,Standard
6329650,432765,2025-05-20,Electronics,Phone,5,15592,10,77960,411,12629.52,83204.52,UPI,Shipped,Standard
4655870,917620,2025-01-24,Electronics,Laptop,2,6553,15,13106,431,2005.22,13576.32,Card,Returned,Express
9374519,691865,2024-11-14,Fashion,Shoes,1,31128,10,31128,207,5042.74,33264.94,COD,Delivered,Express
1068143,505334,2025-12-20,Home,Chair,2,6136,10,12272,483,1988.06,13515.86,UPI,Delivered,Standard
2647708,978384,2025-01-07,Home,Mixer,5,6511,0,32555,181,5859.9,38595.9,Card,Processing,Standard
6753507,917406,2025-05-08,Home,Mixer,2,44768,5,89536,230,15310.66,100599.86,Card,Returned,Standard
1492924,654028,2024-11-03,Fashion,Shoes,2,48098,10,96196,322,15583.75,102482.15,UPI,Delivered,Standard
9644151,697182,2024-06-21,Fashion,Shirt,5,43036,15,215180,125,32922.54,215950.54,UPI,Shipped,Express
6313470,201088,2024-07-09,Electronics,Laptop,5,46023,15,230115,354,35207.6,231159.35,COD,Shipped,Standard
5192000,439411,2024-11-25,Home,Mixer,2,33291,0,66582,237,11984.76,78803.76,COD,Shipped,Express
3177196,432849,2024-10-18,Fashion,Shoes,3,3354,10,10062,90,1630.04,10775.84,Card,Returned,Standard
4374132,528053,2025-01-07,Fashion,Shirt,1,47672,10,47672,467,7722.86,51094.66,COD,Delivered,Standard
9814800,407746,2024-02-04,Electronics,Laptop,3,33097,15,99291,295,15191.52,99883.87,UPI,Shipped,Standard
6843325,409906,2025-04-19,Fashion,Shoes,4,41232,5,164928,134,28202.69,185018.29,UPI,Processing,Express
4527321,119829,2024-01-28,Home,Chair,4,32779,0,131116,65,23600.88,154781.88,Card,Delivered,Standard
6613977,328160,2025-05-08,Electronics,Phone,3,16843,5,50529,136,8640.46,56779.01,Card,Shipped,Standard
3684154,947935,2024-06-13,Fashion,Shoes,5,18428,5,92140,258,15755.94,103546.94,Card,Shipped,Express
7953923,460020,2025-12-08,Home,Mixer,1,39322,5,39322,152,6724.06,44231.96,Card,Delivered,Express
8408165,427160,2025-01-26,Home,Chair,4,10483,15,41932,238,6415.6,42295.8,COD,Returned,Express
3839793,185714,2024-04-28,Home,Chair,4,33242,10,132968,132,21540.82,141344.02,UPI,Processing,Standard
7596846,308893,2025-11-14,Home,Mixer,2,49845,0,99690,260,17944.2,117894.2,UPI,Shipped,Standard
7065220,518804,2024-03-28,Home,Chair,1,22404,15,22404,335,3427.81,22806.21,COD,Processing,Express
7266610,581929,2025-03-07,Home,Chair,5,32115,5,160575,85,27458.33,180089.58,Card,Delivered,Standard
6104578,517915,2025-04-12,Fashion,Shoes,1,11327,15,11327,25,1733.03,11385.98,COD,Returned,Standard
5443948,807686,2024-10-09,Fashion,Shoes,4,16793,15,67172,199,10277.32,67572.52,UPI,Shipped,Standard
4271281,150917,2025-09-27,Electronics,Phone,5,10611,15,53055,318,8117.41,53532.17,Card,Shipped,Express
6937862,778592,2024-08-03,Electronics,Laptop,4,39884,15,159536,114,24409.01,160128.61,UPI,Shipped,Express
2952350,266665,2025-07-30,Fashion,Shoes,4,49675,0,198700,121,35766.0,234587.0,Card,Returned,Standard
6954918,367579,2024-06-03,Fashion,Shirt,4,16267,0,65068,60,11712.24,76840.24,Card,Shipped,Express
3775486,196051,2024-08-28,Fashion,Shirt,2,19926,15,39852,167,6097.36,40138.56,COD,Processing,Express
3475661,656747,2024-11-13,Electronics,Phone,1,16533,15,16533,347,2529.55,16929.6,UPI,Processing,Standard
5620931,976914,2024-05-13,Home,Mixer,4,46233,0,184932,100,33287.76,218319.76,COD,Returned,Standard
3932987,278585,2024-11-06,Fashion,Shoes,2,25799,5,51598,362,8823.26,58203.36,COD,Processing,Standard
9861512,295887,2025-08-15,Home,Mixer,4,13074,10,52296,447,8471.95,55985.35,UPI,Returned,Standard
9823831,125594,2024-04-02,Home,Chair,3,9943,10,29829,130,4832.3,31808.4,UPI,Delivered,Standard
5395517,309208,2024-11-15,Fashion,Shirt,3,33798,5,101394,44,17338.37,113706.67,UPI,Shipped,Standard
5096242,890778,2024-11-07,Electronics,Laptop,4,13642,10,54568,103,8840.02,58054.22,COD,Shipped,Standard
4753278,664635,2025-03-11,Electronics,Phone,4,47232,5,188928,288,32306.69,212076.29,Card,Shipped,Standard
8806517,753776,2025-12-31,Fashion,Shoes,5,18937,5,94685,361,16191.14,106502.88,Card,Shipped,Express
4457476,969711,2024-12-16,Fashion,Shoes,3,48292,5,144876,357,24773.8,162763.0,COD,Delivered,Standard
5204206,223826,2025-11-11,Home,Mixer,4,22129,15,88516,212,13542.95,88993.55,Card,Delivered,Standard
5549841,690705,2024-11-05,Home,Mixer,1,17853,0,17853,0,3213.54,21066.54,UPI,Processing,Standard
9251756,472185,2025-06-04,Home,Mixer,4,11898,10,47592,250,7709.9,50792.7,COD,Returned,Express
6280172,820487,2024-01-31,Home,Chair,5,23324,0,116620,443,20991.6,138054.6,Card,Returned,Standard
3882397,978384,2025-01-08,Home,Chair,3,5724,15,17172,297,2627.32,17520.52,COD,Delivered,Express
7186354,426370,2025-04-15,Electronics,Phone,3,18395,5,55185,442,9436.64,62304.39,COD,Delivered,Standard
6201364,851989,2024-12-16,Home,Chair,1,12307,10,12307,38,1993.73,13108.03,COD,Delivered,Standard
1065540,630903,2025-04-30,Home,Mixer,5,12245,0,61225,424,11020.5,72669.5,UPI,Shipped,Express
1208823,284838,2024-11-11,Fashion,Shoes,4,35518,5,142072,361,24294.31,159623.71,UPI,Delivered,Standard
9902614,731130,2025-07-29,Home,Mixer,4,37431,5,149724,250,25602.8,168090.6,Card,Processing,Express
7396159,674615,2024-09-11,Home,Mixer,3,26638,0,79914,417,14384.52,94715.52,COD,Processing,Standard
7858770,542611,2024-04-03,Home,Mixer,5,1606,15,8030,497,1228.59,8551.09,Card,Processing,Express
5755225,819982,2024-06-29,Home,Chair,5,37130,15,185650,308,28404.45,186514.95,Card,Delivered,Express
6951446,455311,2024-01-28,Electronics,Laptop,5,28510,0,142550,443,25659.0,168652.0,UPI,Delivered,Standard
3436116,432120,2024-10-25,Electronics,Phone,1,23401,0,23401,387,4212.18,28000.18,COD,Shipped,Express
3160649,358349,2024-03-09,Home,Mixer,5,17048,5,85240,358,14576.04,95912.04,COD,Returned,Standard
2965553,264590,2025-05-16,Home,Chair,1,18293,15,18293,77,2798.83,18424.88,Card,Processing,Standard
2411967,437643,2025-03-21,Electronics,Laptop,2,33948,0,67896,422,12221.28,80539.28,Card,Returned,Express
2486017,730662,2024-09-30,Electronics,Phone,3,33031,5,99093,324,16944.9,111407.25,COD,Delivered,Standard
2741915,214044,2025-12-05,Fashion,Shoes,2,33680,5,67360,56,11518.56,75566.56,UPI,Delivered,Standard
4024572,637395,2024-02-17,Fashion,Shoes,1,43014,5,43014,280,7355.39,48498.69,COD,Returned,Standard
4752385,327120,2025-12-08,Electronics,Phone,4,39748,10,158992,296,25756.7,169145.5,UPI,Processing,Express
7054488,231207,2025-10-03,Home,Chair,3,28740,0,86220,309,15519.6,102048.6,COD,Returned,Express
1920368,697982,2025-04-12,Home,Chair,4,36388,10,145552,396,23579.42,154972.22,UPI,Returned,Express
4696235,279848,2025-06-29,Fashion,Shoes,4,11705,0,46820,462,8427.6,55709.6,COD,Processing,Express
7196128,819861,2024-05-22,Electronics,Phone,2,8443,0,16886,99,3039.48,20024.48,UPI,Delivered,Express
7903860,967977,2025-04-13,Electronics,Phone,3,7495,15,22485,176,3440.2,22728.46,COD,Returned,Express
7973025,495520,2024-08-08,Fashion,Shoes,1,14970,0,14970,291,2694.6,17955.6,UPI,Shipped,Express
5246930,512357,2024-03-09,Fashion,Shoes,3,6448,15,19344,234,2959.63,19636.03,Card,Shipped,Standard
8343781,241707,2024-07-06,Home,Chair,4,37445,0,149780,283,26960.4,177023.4,Card,Delivered,Standard
7550686,956728,2025-07-05,Home,Mixer,4,33220,10,132880,491,21526.56,141609.56,UPI,Shipped,Standard
1228979,448372,2025-02-02,Fashion,Shirt,1,25726,0,25726,272,4630.68,30628.68,UPI,Shipped,Express
9940128,472185,2025-01-25,Fashion,Shoes,5,35482,5,177410,141,30337.11,199017.61,UPI,Returned,Express
6797415,828813,2024-09-12,Fashion,Shirt,1,26297,10,26297,216,4260.11,28143.41,Card,Processing,Standard
8705605,235527,2025-08-09,Fashion,Shoes,2,23998,15,47996,470,7343.39,48609.99,Card,Returned,Standard
7483668,906425,2025-05-09,Home,Mixer,3,32442,15,97326,499,14890.88,98116.98,COD,Processing,Standard
2206399,935817,2024-06-16,Home,Chair,2,15792,15,31584,497,4832.35,32175.75,COD,Processing,Express
6996922,677944,2025-02-25,Electronics,Laptop,3,24048,15,72144,359,11038.03,72719.43,Card,Shipped,Express
2785077,541464,2025-09-06,Electronics,Phone,4,12909,0,51636,294,9294.48,61224.48,UPI,Shipped,Standard
6870395,373045,2024-08-13,Electronics,Laptop,4,10005,10,40020,166,6483.24,42667.24,COD,Delivered,Standard
8498516,526349,2024-02-08,Fashion,Shoes,2,13858,15,27716,142,4240.55,27941.15,COD,Returned,Express
5747617,674615,2025-08-04,Home,Chair,1,13899,10,13899,197,2251.64,14957.74,Card,Delivered,Standard
2945451,297173,2025-10-27,Home,Chair,5,19498,10,97490,339,15793.38,103873.38,COD,Shipped,Express
8080807,363069,2025-11-26,Electronics,Laptop,4,37918,10,151672,203,24570.86,161278.66,COD,Returned,Express
5847370,334037,2025-01-20,Home,Chair,4,20333,0,81332,279,14639.76,96250.76,COD,Delivered,Express
9073424,359309,2025-03-01,Fashion,Shirt,5,6757,10,33785,339,5473.17,36218.67,UPI,Shipped,Express
8261299,189100,2025-04-17,Fashion,Shoes,1,28287,5,28287,87,4837.08,31796.73,UPI,Shipped,Standard
8707436,969200,2025-03-09,Home,Mixer,2,35128,15,70256,360,10749.17,70826.77,Card,Delivered,Standard
3414155,253576,2024-05-11,Fashion,Shoes,4,10534,15,42136,9,6446.81,42271.41,UPI,Shipped,Express
4178156,241707,2024-08-21,Fashion,Shirt,5,48019,5,240095,306,41056.24,269452.49,COD,Returned,Standard
7283830,872703,2025-07-22,Fashion,Shoes,2,14781,15,29562,230,4522.99,29880.69,UPI,Delivered,Standard
4176858,602086,2024-12-02,Home,Chair,2,37411,0,74822,61,13467.96,88350.96,COD,Delivered,Express
7704885,882431,2024-11-12,Fashion,Shoes,2,16562,0,33124,330,5962.32,39416.32,Card,Delivered,Standard
3358123,982828,2025-02-01,Home,Chair,3,41255,10,123765,337,20049.93,131775.43,UPI,Delivered,Standard
9688850,273202,2024-03-30,Electronics,Laptop,2,9267,0,18534,359,3336.12,22229.12,Card,Delivered,Standard
6355707,518804,2024-07-24,Electronics,Phone,4,17399,10,69596,295,11274.55,74205.95,Card,Returned,Standard
1525786,559411,2024-10-21,Electronics,Laptop,2,8884,5,17768,418,3038.33,20335.93,Card,Shipped,Standard
3833806,128586,2024-02-21,Fashion,Shirt,5,34107,5,170535,432,29161.49,191601.73,COD,Processing,Express
9817643,698980,2025-10-12,Home,Mixer,3,6163,0,18489,150,3328.02,21967.02,UPI,Returned,Standard
2785779,857373,2024-03-02,Electronics,Laptop,4,17578,10,70312,104,11390.54,74775.34,COD,Delivered,Express
2293652,723460,2025-11-30,Fashion,Shoes,4,20386,15,81544,393,12476.23,82181.63,Card,Returned,Standard
4508820,865351,2025-10-24,Fashion,Shoes,5,23179,10,115895,7,18774.99,123087.49,Card,Delivered,Standard
1242122,788554,2025-10-28,Home,Mixer,2,18519,15,37038,61,5666.81,37210.11,Card,Delivered,Standard
9137917,514932,2024-05-23,Fashion,Shirt,5,17501,10,87505,11,14175.81,92941.31,UPI,Returned,Standard
6256027,556238,2025-12-30,Fashion,Shoes,3,47417,10,142251,415,23044.66,151485.56,COD,Returned,Express
8897041,323377,2025-12-14,Home,Chair,2,14306,5,28612,325,4892.65,32399.05,Card,Shipped,Express
8068804,319247,2024-01-28,Electronics,Laptop,2,34217,0,68434,59,12318.12,80811.12,Card,Processing,Standard
3898440,991841,2024-05-05,Fashion,Shirt,5,11025,10,55125,245,8930.25,58787.75,Card,Processing,Express
6546082,674228,2024-05-13,Fashion,Shirt,5,38231,0,191155,405,34407.9,225967.9,COD,Returned,Express
5082441,960912,2025-01-29,Electronics,Laptop,5,22995,5,114975,234,19660.72,129120.98,COD,Returned,Standard
1535201,382359,2024-12-29,Electronics,Laptop,5,42121,10,210605,248,34118.01,223910.51,UPI,Processing,Standard
5935621,426948,2024-06-09,Home,Chair,2,10474,10,20948,315,3393.58,22561.78,COD,Processing,Express
2424198,404385,2025-01-22,Home,Chair,1,16099,5,16099,216,2752.93,18262.98,Card,Processing,Express
1414757,286204,2024-02-24,Electronics,Laptop,4,30069,10,120276,189,19484.71,127922.11,Card,Processing,Standard
1578614,643873,2025-10-18,Fashion,Shoes,1,43182,15,43182,19,6606.85,43330.55,COD,Shipped,Express
1086571,546788,2024-03-25,Fashion,Shoes,2,40173,10,80346,481,13016.05,85808.45,UPI,Returned,Express
8498538,108892,2024-11-30,Fashion,Shirt,3,2087,0,6261,91,1126.98,7478.98,COD,Processing,Standard
4696499,426370,2024-01-13,Fashion,Shoes,4,22621,0,90484,340,16287.12,107111.12,COD,Returned,Express
6341499,448372,2025-11-05,Electronics,Laptop,2,40868,15,81736,176,12505.61,82157.21,Card,Delivered,Express
6278829,167543,2025-09-17,Home,Chair,2,27537,0,55074,231,9913.32,65218.32,Card,Delivered,Express
6405970,147974,2025-11-29,Electronics,Phone,5,16368,5,81840,141,13994.64,91883.64,UPI,Processing,Express
2612464,343454,2025-04-22,Home,Mixer,5,25453,15,127265,226,19471.54,127872.79,UPI,Shipped,Express
3195472,575003,2024-12-18,Fashion,Shoes,1,1326,10,1326,481,214.81,1889.21,Card,Delivered,Express
5836186,317932,2024-11-10,Home,Chair,4,30900,10,123600,146,20023.2,131409.2,Card,Processing,Standard
5452697,571217,2025-10-28,Fashion,Shoes,1,35733,0,35733,164,6431.94,42328.94,UPI,Shipped,Standard
2300021,991841,2025-09-04,Fashion,Shirt,4,5782,0,23128,363,4163.04,27654.04,UPI,Returned,Standard
7738532,809727,2024-08-28,Home,Mixer,1,28304,0,28304,259,5094.72,33657.72,UPI,Processing,Standard
6319474,130451,2025-09-10,Home,Mixer,2,32584,0,65168,343,11730.24,77241.24,COD,Returned,Express
8886631,364856,2024-08-15,Home,Mixer,3,11928,15,35784,85,5474.95,35976.35,UPI,Processing,Standard
6400751,165348,2024-12-12,Home,Chair,2,6400,5,12800,228,2188.8,14576.8,Card,Shipped,Standard
3939028,807249,2025-07-31,Electronics,Phone,1,29600,10,29600,213,4795.2,31648.2,UPI,Delivered,Express
6221264,683939,2025-03-09,Home,Chair,3,542,5,1626,328,278.05,2150.75,UPI,Returned,Express
1696746,798307,2024-08-28,Fashion,Shirt,3,13626,15,40878,415,6254.33,41415.63,UPI,Shipped,Express
5727363,335994,2025-10-26,Electronics,Phone,4,14067,0,56268,307,10128.24,66703.24,COD,Processing,Express
8094826,405361,2024-06-28,Electronics,Phone,3,10416,10,31248,203,5062.18,33388.38,UPI,Processing,Express
1290820,432835,2025-01-12,Home,Chair,3,32400,10,97200,177,15746.4,103403.4,UPI,Processing,Express
4553664,426948,2025-11-26,Electronics,Laptop,2,40193,0,80386,116,14469.48,94971.48,COD,Shipped,Standard
3316587,643873,2024-12-04,Fashion,Shoes,5,35563,15,177815,52,27205.69,178400.45,Card,Shipped,Standard
2618111,367459,2025-12-06,Fashion,Shirt,3,6724,15,20172,480,3086.32,20712.52,UPI,Delivered,Express
9989195,194884,2024-09-10,Fashion,Shoes,2,44252,0,88504,103,15930.72,104537.72,Card,Shipped,Standard
8605580,616213,2024-03-26,Home,Mixer,1,23283,15,23283,223,3562.3,23575.85,COD,Returned,Express
5423535,625231,2025-02-20,Fashion,Shoes,1,43215,0,43215,287,7778.7,51280.7,COD,Processing,Express
6610610,750152,2025-03-09,Home,Chair,2,37828,10,75656,354,12256.27,80700.67,Card,Delivered,Express
2666537,223806,2024-08-15,Fashion,Shoes,3,7261,10,21783,353,3528.85,23486.55,Card,Shipped,Standard
2748578,619072,2025-12-07,Fashion,Shirt,3,16645,10,49935,196,8089.47,53226.97,UPI,Delivered,Standard
6981429,329408,2024-04-02,Electronics,Laptop,1,42614,0,42614,202,7670.52,50486.52,Card,Shipped,Express
8048089,552623,2024-02-20,Electronics,Phone,4,20557,15,82228,15,12580.88,82489.68,COD,Processing,Express
8447634,125323,2025-12-29,Home,Chair,5,2443,5,12215,132,2088.76,13825.01,Card,Returned,Standard
8267579,196515,2024-05-25,Electronics,Phone,1,17341,0,17341,461,3121.38,20923.38,Card,Delivered,Express
7466432,663601,2024-08-20,Fashion,Shoes,3,13945,15,41835,262,6400.76,42222.5,Card,Shipped,Standard
1617147,863762,2024-09-13,Fashion,Shirt,5,28102,10,140510,178,22762.62,149399.62,Card,Processing,Standard
6698228,150917,2025-08-25,Electronics,Laptop,5,4674,10,23370,443,3785.94,25261.94,UPI,Returned,Express
1127465,781098,2025-04-06,Fashion,Shoes,3,32172,15,96516,449,14766.95,97254.55,UPI,Delivered,Express
2925129,956096,2025-05-14,Home,Mixer,4,37261,5,149044,24,25486.52,167102.32,COD,Delivered,Express
4179558,619120,2024-08-23,Home,Mixer,3,20694,15,62082,25,9498.55,62293.25,COD,Returned,Express
7511090,671774,2025-01-31,Fashion,Shoes,2,14556,15,29112,220,4454.14,29419.34,Card,Delivered,Express
4953235,275514,2025-09-11,Fashion,Shirt,4,12741,5,50964,10,8714.84,57140.64,UPI,Returned,Standard
5918368,575329,2024-02-10,Fashion,Shoes,4,31475,15,125900,464,19262.7,126741.7,Card,Processing,Express
9022955,604471,2024-12-31,Home,Mixer,5,43070,0,215350,21,38763.0,254134.0,COD,Returned,Express
8281446,791236,2025-08-31,Electronics,Laptop,1,26367,5,26367,186,4508.76,29743.41,COD,Delivered,Standard
7029576,873273,2024-12-17,Home,Mixer,4,30804,15,123216,213,18852.05,123798.65,UPI,Returned,Express
